"id","participant_id","trial_num","graph_type","graph_fctr","x1","y1","x2","y2","time1","time2","confidence","num_redos","reflection"
"4154","536","2","3","cancer death rates","16.00","16.93","20.07","18.07","35340","36332","6","0","none"
"4155","536","3","0","amount of books published","16.07","19.20","19.87","13.00","24303","38288","6","0","none"
"4156","536","4","1","traffic accident health rate per 10,000 accidents","16.00","10.87","19.93","9.87","16041","18488","5","0","Urbanization is increasingly in China and India in coming future. So it will lower / counteract the speed of falling accident in world overall. "
"4157","536","5","2","death rate for the world population","16.00","14.00","20.00","18.00","24508","32026","6","0","none"
"4158","536","6","3","population of males over 80","16.07","17.07","20.07","18.20","26006","28210","6","0","none"
"4159","536","7","0","global economy growth rates","15.93","20.07","20.07","17.20","25390","33584","5","0","none"
"4160","536","8","1","students who eat breakfast","16.07","11.13","20.07","10.13","11820","14258","5","0","it's the trend. social influence. no indication of change."
"4161","537","1","3","population of males over 80","16.07","16.80","20.00","17.20","40038","43872","6","10","none"
"4162","537","2","0","amount of books published","15.93","20.07","19.93","16.13","32174","45614","4","0","none"
"4163","537","3","2","amounts spent on advertising directly to children","16.07","8.87","20.07","11.13","29988","37012","3","0","none"
"4164","537","4","1","traffic accident health rate per 10,000 accidents","15.93","11.13","20.07","10.67","18069","0","5","5","Traffic accidents have been declining for about 40 years due to better regulation and technology, so it makes sense decline will continue but at a slower rate. (we see a deceleration in the 1st 3 data points)"
"4165","537","5","3","cancer death rates","15.93","16.73","20.00","17.27","17107","0","5","6","none"
"4166","537","6","0","global economy growth rates","15.93","24.67","20.00","29.33","27203","33891","2","0","none"
"4167","537","7","2","death rate for the world population","15.93","10.20","19.93","10.07","26830","30398","2","1","none"
"4168","537","8","1","students who eat breakfast","16.00","11.80","20.07","11.67","14009","19081","3","0","The decline in eating breakfast is a change in lifestyle which could be easily reversed, henc for all I know the percentage could go up as well as down. Continuing a small declined seemed to be the best judgement."
"4169","538","1","2","death rate for the world population","15.87","16.60","19.87","24.60","49932","64063","6","0","none"
"4170","538","2","0","global economy growth rates","15.87","21.00","19.87","17.07","29252","35205","7","0","none"
"4171","538","3","1","striped dolphin populations","15.87","12.00","20.00","13.07","25393","29480","6","0","none"
"4172","538","4","3","population of males over 80","15.93","16.73","20.07","17.07","20263","23937","7","0","because as I understand it the average age continues to rise"
"4173","538","5","2","amounts spent on advertising directly to children","15.93","14.27","19.87","22.73","24444","35724","4","0","none"
"4174","538","6","0","amount of books published","14.93","21.93","19.93","19.00","25313","30232","3","0","none"
"4175","538","7","1","traffic accident health rate per 10,000 accidents","16.00","11.73","19.93","11.27","67909","70595","5","0","none"
"4176","538","8","3","cancer death rates","16.00","16.73","19.93","17.07","18763","24513","3","0","early detection is a great resource because the earlier the cancer is discovered the more likely the success of removing it. I believe that more people are mindful of the potential of cancer also I believe the advancement of technology is contributing. "
"4177","539","1","3","cancer death rates","16.47","16.67","20.53","15.33","35770","38844","7","0","none"
"4178","539","2","1","striped dolphin populations","15.60","11.53","19.60","11.07","20961","22833","7","0","none"
"4179","539","3","2","death rate for the world population","15.73","13.40","19.40","17.33","11969","14211","5","0","none"
"4180","539","4","0","global economy growth rates","14.93","19.80","19.40","21.20","13475","15403","7","0",
"4181","539","5","3","population of males over 80","15.87","17.27","20.00","18.47","23724","25982","7","0","none"
"4182","539","6","1","yields of sunflower seed (kg/hectare)","16.07","11.53","19.93","11.40","13218","16280","7","0","none"
"4183","539","7","2","amounts spent on advertising directly to children","15.87","11.27","20.27","9.40","39668","42306","6","0","none"
"4184","539","8","0","global burglary rates","14.87","19.60","19.33","13.87","126783","130503","3","0",
"4185","540","1","2","percentage of workers who will have adequate health service","15.60","12.80","19.53","14.07","24145","25385","4","1","none"
"4186","540","2","3","population of males over 80","15.80","16.73","19.40","17.47","21743","25559","3","1","none"
"4187","540","3","1","students who eat breakfast","15.00","10.87","18.67","9.93","7508","8713","2","0","none"
"4188","540","4","0","global economy growth rates","15.27","23.60","19.40","23.93","18745","20115","2","0","My sense is that the global economy is slowly improving"
"4189","540","5","2","death rate for the world population","15.87","7.87","19.80","7.60","18803","19667","5","0","none"
"4190","540","6","3","cancer death rates","16.00","17.20","19.60","17.07","13101","13805","3","0","none"
"4191","540","7","1","traffic accident health rate per 10,000 accidents","15.93","13.67","19.80","13.67","9786","10389","6","0","none"
"4192","540","8","0","global burglary rates","16.13","27.00","19.87","27.00","7945","8365","5","0","These are relatively small numbers so I would imagine the future would tend back toward the mean."
"4193","543","1","2","amounts spent on advertising directly to children","16.07","19.20","19.93","35.07","29092","34250","6","1","none"
"4194","543","2","3","cancer death rates","16.07","16.33","20.00","16.47","12853","19868","5","0","none"
"4195","543","3","1","striped dolphin populations","15.93","11.47","19.93","11.13","13711","0","6","1","none"
"4196","543","4","0","global burglary rates","15.87","20.00","19.93","14.87","14943","19660","4","0","Exponential regression"
"4197","543","5","2","death rate for the world population","16.00","13.93","20.00","19.07","24511","27291","6","0","none"
"4198","543","6","3","population of males over 80","15.93","16.27","20.07","16.47","18301","22497","5","0","none"
"4199","543","7","1","students who eat breakfast","16.07","11.53","20.00","11.27","11264","12873","4","0","none"
"4200","543","8","0","global economy growth rates","16.00","20.47","19.87","16.53","16113","20293","6","0","Linear regression"
"4201","544","1","2","percentage of workers who will have adequate health service","16.00","14.33","19.87","17.07","31212","32203","5","2","none"
"4202","544","2","1","traffic accident health rate per 10,000 accidents","15.87","10.93","19.93","10.40","63165","67758","4","0","none"
"4203","544","3","0","global economy growth rates","15.93","21.87","19.80","20.53","23289","28485","4","0","none"
"4204","544","4","3","cancer death rates","15.80","17.00","18.87","18.00","25532","27437","4","0","The number is increasing but the ration of the increase is decreasing. It is a simple calculus knowledge."
"4205","544","5","2","death rate for the world population","14.93","13.13","18.80","16.20","60689","62264","5","0","none"
"4206","544","5","2","death rate for the world population","14.93","13.13","18.80","16.20","60689","62264","5","0","none"
"4207","544","7","0","amount of books published","15.00","20.13","19.73","15.93","26287","30580","3","0","none"
"4208","544","8","3","population of males over 80","16.00","16.47","19.87","16.93","25047","27409","3","1","It is still increasing but with very little ratio."
"4209","545","1","2","amounts spent on advertising directly to children","16.07","15.40","19.87","21.67","17228","20205","5","0","none"
"4210","545","2","1","striped dolphin populations","16.07","10.80","20.07","9.87","15656","17840","5","0","none"
"4211","545","3","3","cancer death rates","16.07","17.13","19.93","18.00","13365","18826","5","0","none"
"4212","545","4","0","amount of books published","16.07","20.53","20.07","15.33","6602","8662","6","0",
"4213","545","5","2","percentage of workers who will have adequate health service","16.00","12.33","20.20","14.47","21796","23473","5","1","none"
"4214","545","6","1","traffic accident health rate per 10,000 accidents","16.00","11.13","20.13","10.13","6157","7129","5","0","none"
"4215","545","7","3","population of males over 80","16.20","16.60","19.93","17.40","16366","18131","6","0","none"
"4216","545","8","0","global burglary rates","15.87","20.87","19.87","18.20","9977","11244","5","0",
"4217","546","1","3","population of males over 80","15.00","16.93","19.93","18.13","21311","24061","6","0","none"
"4218","546","2","0","global economy growth rates","15.20","21.07","20.00","17.80","13189","18292","5","0","none"
"4219","546","3","1","traffic accident health rate per 10,000 accidents","16.00","10.93","20.07","9.93","18705","21090","5","0","none"
"4220","546","4","2","amounts spent on advertising directly to children","15.07","10.53","19.07","10.87","18772","21228","3","0","The advertising industry is changing, it is illegal to directly advertise to children in any case. The new way of marketing may be incompatible with a child's mind set. In addition, if spending the additional money on ads (which all companies are doing) doesn't have a great enough effect soon, they will cease pouring millions into advertising. "
"4221","546","5","3","cancer death rates","15.07","16.47","18.00","15.93","19921","22556","2","0","none"
"4222","546","6","0","global burglary rates","16.00","21.80","19.93","20.40","16070","18456","6","0","none"
"4223","546","7","1","striped dolphin populations","14.93","11.67","19.07","11.87","13000","15205","5","0","none"
"4224","546","8","2","death rate for the world population","16.00","10.47","20.00","10.20","22863","26536","2","0","Death rates should logically be going down due to new cures being found, better health care and a higher standard for living. "
"4225","547","1","2","amounts spent on advertising directly to children","15.47","13.27","17.67","16.27","18239","19730","4","0","none"
"4226","547","2","0","amount of books published","15.20","19.47","18.60","15.07","26434","32791","4","0","none"
"4227","547","3","3","population of males over 80","15.47","15.27","19.60","13.33","16399","17659","5","0","none"
"4228","547","4","1","traffic accident health rate per 10,000 accidents","15.87","11.80","19.73","11.73","15731","18080","5","0","assumed plateau . . . visual preference (no logic)."
"4229","547","5","2","percentage of workers who will have adequate health service","15.60","14.60","19.53","19.40","21641","24748","5","0","none"
"4230","547","6","0","global burglary rates","14.47","21.40","18.60","16.80","16887","18668","5","0","none"
"4231","547","7","3","cancer death rates","15.87","16.73","20.47","17.47","16144","18095","4","1","none"
"4232","547","8","1","striped dolphin populations","15.67","12.40","19.00","14.33","15041","21086","4","0","I'm just trying to be contrary."
"4233","548","1","2","percentage of workers who will have adequate health service","14.33","13.87","16.00","18.47","36227","67430","5","0","none"
"4234","548","2","3","cancer death rates","15.67","16.00","19.07","15.67","21639","23845","5","0","none"
"4235","548","3","0","global burglary rates","15.93","19.80","19.73","15.73","12753","15387","4","1","none"
"4236","548","4","1","students who eat breakfast","15.93","12.20","19.93","13.13","19713","23132","5","0","Now a days people are getting to know importance of brakfast, from saying ""Eat Breakfast Like a King, Dinner Like a Pauper"""
"4237","548","5","2","amounts spent on advertising directly to children","15.93","11.00","20.00","10.07","40938","0","6","1","none"
"4238","548","6","3","population of males over 80","16.00","17.20","19.93","18.13","29726","34077","6","0","none"
"4239","548","7","0","amount of books published","15.00","22.00","19.07","21.07","15343","17293","6","0","none"
"4240","548","8","1","traffic accident health rate per 10,000 accidents","16.00","11.07","19.07","9.07","23992","27056","7","0","expecting good public transport in future reduce in using private vehicles results in less acidents"
"4241","549","1","2","percentage of workers who will have adequate health service","16.00","16.00","20.00","23.93","9554","10707","5","1","none"
"4242","549","2","3","population of males over 80","16.00","17.07","20.00","18.00","25539","28237","5","0","none"
"4243","549","3","0","amount of books published","16.00","20.93","21.00","19.00","19261","23558","5","0","none"
"4244","549","4","1","traffic accident health rate per 10,000 accidents","16.07","10.93","20.00","10.53","14343","16704","5","0","I believe that a relatively constant rate of traffic accidents will continue to occur, despite the apparent downward trend."
"4245","549","5","2","amounts spent on advertising directly to children","16.07","15.07","20.00","20.93","19202","21483","5","0","none"
"4246","549","6","3","cancer death rates","15.93","17.00","20.07","17.93","13638","15207","5","0","none"
"4247","549","7","0","global economy growth rates","16.07","23.00","19.93","24.93","29675","40911","5","0","none"
"4248","549","8","1","students who eat breakfast","16.00","10.93","19.93","10.33","11592","13040","5","0","I believe a slight decrease will continue to occur as students face greater burdens and stresses from standardised testing. "
"4249","550","1","1","yields of sunflower seed (kg/hectare)","15.93","19.00","20.00","9.13","5233","6608","5","0","none"
"4250","550","2","0","global economy growth rates","15.93","14.00","19.93","33.93","5011","8139","5","0","none"
"4251","550","3","3","population of males over 80","16.00","16.20","19.80","16.13","6207","7457","5","0","none"
"4252","550","4","2","death rate for the world population","15.93","9.93","20.07","5.13","5400","7321","5","0","I do."
"4253","550","5","1","students who eat breakfast","15.87","12.00","19.93","11.93","5021","6549","5","0","none"
"4254","550","6","0","amount of books published","15.93","34.73","19.93","30.07","5625","7786","5","0","none"
"4255","550","7","3","cancer death rates","16.00","14.87","20.07","16.13","4581","5869","5","0","none"
"4256","550","8","2","amounts spent on advertising directly to children","16.07","9.00","20.07","10.00","5119","6655","5","0","I do."
"4257","551","1","2","percentage of workers who will have adequate health service","16.07","13.93","20.07","17.47","43231","43595","6","2","none"
"4258","551","2","0","global economy growth rates","16.07","21.93","20.00","24.40","24049","33250","5","0","none"
"4259","551","3","3","cancer death rates","16.13","17.13","20.07","18.13","24377","24478","6","1","none"
"4260","551","4","1","yields of sunflower seed (kg/hectare)","15.93","11.33","20.07","11.00","11714","17135","6","0","Steady but maybe slowing downward trend."
"4261","551","5","2","amounts spent on advertising directly to children","16.00","17.20","20.07","29.00","26468","41162","4","0","none"
"4262","551","6","0","amount of books published","16.00","19.87","20.07","17.47","26643","33357","4","0","none"
"4263","551","7","3","population of males over 80","16.00","17.27","20.00","18.60","22100","25331","6","0","none"
"4264","551","8","1","traffic accident health rate per 10,000 accidents","16.07","11.47","20.00","11.13","22942","27688","5","0","People will continue to buy new and safer cars but I don't know if they will keep improving safety as much as in the recent past."
"4265","552","1","2","percentage of workers who will have adequate health service","16.00","16.13","19.87","23.00","20080","22775","5","0","none"
"4266","552","2","1","yields of sunflower seed (kg/hectare)","16.07","11.00","20.07","10.40","11110","18486","6","0","none"
"4267","552","3","3","population of males over 80","16.07","16.53","19.93","17.00","13394","14898","5","0","none"
"4268","552","4","0","amount of books published","16.00","21.07","20.13","19.93","13323","17299","6","0","I think the number of books being published will level off - not everybody will switch to ebooks."
"4269","552","5","2","amounts spent on advertising directly to children","16.07","16.00","20.00","22.07","7941","12861","4","0","none"
"4270","552","6","1","students who eat breakfast","16.07","11.07","19.93","11.07","12342","14654","3","0","none"
"4271","552","7","3","cancer death rates","15.93","17.00","20.00","18.00","8971","10315","5","0","none"
"4272","552","8","0","global burglary rates","15.93","19.87","19.93","17.00","11293","13245","4","0","Long tail"
"4273","553","1","3","population of males over 80","15.80","16.93","19.13","18.13","47924","52316","5","1","none"
"4274","553","2","1","traffic accident health rate per 10,000 accidents","15.40","11.40","19.67","9.73","26678","29593","5","0","none"
"4275","553","3","2","amounts spent on advertising directly to children","15.20","14.87","18.20","17.60","20454","24342","6","0","none"
"4276","553","4","0","global economy growth rates","16.07","23.47","19.07","24.20","14549","16469","7","0","From what I have read, the global economy is recovering from the financial crisis, but slowly."
"4277","553","5","3","cancer death rates","15.07","16.33","19.67","17.27","11907","14116","6","1","none"
"4278","553","6","1","striped dolphin populations","15.33","11.07","19.00","10.33","6349","7405","6","0","none"
"4279","553","7","2","death rate for the world population","16.13","11.87","19.40","13.40","16516","19313","6","1","none"
"4280","553","8","0","global burglary rates","15.33","22.53","18.40","20.80","9213","10089","6","1","I don't think that a reduction in crime like what followed in 2007 is possible."
"4281","554","1","0","global burglary rates","14.87","18.13","17.07","11.67","28547","32562","7","0","none"
"4282","554","2","1","yields of sunflower seed (kg/hectare)","15.00","11.67","18.20","12.20","31898","39983","4","1","none"
"4283","554","3","3","population of males over 80","15.93","15.93","19.93","14.40","16054","20283","6","0","none"
"4284","554","4","2","death rate for the world population","16.00","14.60","20.07","21.53","21722","27958","8","0","I looked at where I thought it was going by the curve."
"4285","554","5","0","amount of books published","16.07","18.93","20.00","9.73","22056","25936","6","0","none"
"4286","554","6","1","traffic accident health rate per 10,000 accidents","16.07","11.87","19.87","11.87","7777","9585","3","0","none"
"4287","554","7","3","cancer death rates","16.20","16.53","19.07","14.20","8216","12661","6","0","none"
"4288","554","8","2","amounts spent on advertising directly to children","16.00","16.13","20.07","23.73","10580","13474","7","0","I looked at where I thought it was going by the curve."
"4289","555","1","1","students who eat breakfast","14.87","11.20","19.87","11.40","18134","18726","6","1","none"
"4290","555","2","0","global burglary rates","14.87","19.20","18.73","15.40","10989","13372","8","0","none"
"4291","555","3","2","amounts spent on advertising directly to children","15.93","13.80","19.93","17.27","19153","0","8","1","none"
"4292","555","4","3","cancer death rates","15.80","16.87","18.93","16.93","16889","0","7","1","Knowledge of cancer risks will increase to some extent"
"4293","555","5","1","yields of sunflower seed (kg/hectare)","15.87","11.20","19.93","10.80","7899","11531","6","1","none"
"4294","555","6","0","amount of books published","15.80","18.93","19.87","16.93","10723","14476","8","0","none"
"4295","555","7","2","death rate for the world population","15.87","14.93","19.87","20.73","13418","15898","5","0","none"
"4296","555","8","3","population of males over 80","15.93","15.80","19.87","14.73","12575","13911","6","1","Seems like a wave"
"4297","556","1","0","global burglary rates","16.40","30.53","19.73","33.53","35775","38775","5","0","none"
"4298","556","2","3","population of males over 80","15.53","20.47","19.60","23.27","21355","22955","6","0","none"
"4299","556","3","1","traffic accident health rate per 10,000 accidents","15.33","13.40","19.53","14.67","22515","24987","5","0","none"
"4300","556","4","2","amounts spent on advertising directly to children","16.53","15.53","19.80","20.53","11113","12553","6","0","i feel children will be target more and more by advertisers"
"4301","556","5","0","global economy growth rates","16.33","24.20","19.47","22.87","23508","26500","4","0","none"
"4302","556","6","3","cancer death rates","16.13","16.47","19.60","17.40","20325","22117","4","0","none"
"4303","556","7","1","striped dolphin populations","16.60","8.47","19.40","6.27","10919","12103","6","0","none"
"4304","556","8","2","percentage of workers who will have adequate health service","16.60","3.53","19.53","2.27","9213","10061","7","0","I feel adequate health services provided by employers will gradually diminish except for very senior staff"
"4305","557","1","2","death rate for the world population","16.07","15.00","19.87","25.07","76184","87213","7","0","none"
"4306","557","2","1","yields of sunflower seed (kg/hectare)","16.13","11.20","20.07","9.93","45390","49591","6","4","none"
"4307","557","3","3","population of males over 80","16.07","18.07","20.13","21.93","31986","37570","7","0","none"
"4308","557","4","0","global burglary rates","16.07","17.07","21.00","8.07","35712","41535","7","1"," less and less"
"4309","557","5","2","amounts spent on advertising directly to children","17.00","16.07","20.07","26.93","29706","42370","6","0","none"
"4310","557","6","1","students who eat breakfast","16.27","10.07","20.13","8.07","15543","24079","6","0","none"
"4311","557","7","3","cancer death rates","16.00","17.07","20.00","17.93","46896","0","6","1","none"
"4312","557","8","0","global economy growth rates","16.00","22.00","20.00","21.00","27219","30850","6","3","up and down"
"4313","558","1","2","amounts spent on advertising directly to children","15.00","12.80","19.07","12.07","23525","26403","4","0","none"
"4314","558","2","1","striped dolphin populations","15.93","11.07","19.00","10.27","13994","15697","5","2","none"
"4315","558","3","3","population of males over 80","15.87","17.13","20.07","17.93","22054","25660","3","0","none"
"4316","558","4","0","global burglary rates","16.00","23.40","20.00","23.80","19541","23689","4","1","If the number of thefts decreased in the past two years, it will likely continue to decline."
"4317","558","5","2","death rate for the world population","16.00","11.07","20.00","9.13","18957","21538","4","0","none"
"4318","558","6","1","yields of sunflower seed (kg/hectare)","16.00","11.33","20.07","10.40","13908","16422","4","0","none"
"4319","558","7","3","cancer death rates","16.07","17.80","20.00","18.40","9301","12235","4","0","none"
"4320","558","8","0","amount of books published","16.00","20.87","20.00","16.27","11367","15177","6","0","This is the age of computers and electronics the printed is becoming less reded .Simply books are becoming less necessary."
"4321","559","1","2","amounts spent on advertising directly to children","16.07","18.00","19.93","34.00","739324","778251","4","0","none"
"4322","559","2","0","amount of books published","16.13","17.07","20.07","6.93","98094","110186","1","0","none"
"4323","559","3","1","students who eat breakfast","16.07","11.40","20.00","11.13","62004","69111","2","0","none"
"4324","559","4","3","cancer death rates","16.07","16.40","20.00","16.73","54311","60386","1","0","Deaths deaccelerates to some constant value about 250"
"4325","559","5","2","death rate for the world population","16.00","17.93","20.00","34.07","82658","105011","1","0","none"
"4326","559","6","0","global burglary rates","15.93","19.87","20.07","16.00","68415","78054","1","0","none"
"4327","559","7","1","striped dolphin populations","16.00","11.33","19.93","11.20","62170","70153","1","0","none"
"4328","559","8","3","population of males over 80","16.00","16.47","20.00","16.73","53832","63073","1","0","just guessing"
"4329","560","1","3","cancer death rates","16.00","16.60","20.00","17.07","61094","65606","6","2","none"
"4330","560","2","0","global economy growth rates","15.93","25.87","19.93","28.20","36793","45778","4","0","none"
"4331","560","3","2","amounts spent on advertising directly to children","15.93","15.33","19.87","22.00","27580","32508","4","0","none"
"4332","560","4","1","striped dolphin populations","16.00","11.20","19.87","10.20","18645","25131","4","0","Followed a declining trend, but with a slightly lesser pace. "
"4333","560","5","3","population of males over 80","15.93","16.93","19.93","17.47","23880","28910","5","0","none"
"4334","560","6","0","amount of books published","15.80","18.07","20.00","11.27","21135","26435","4","0","none"
"4335","560","7","2","death rate for the world population","15.87","14.00","19.93","19.07","21648","27799","5","0","none"
"4336","560","8","1","yields of sunflower seed (kg/hectare)","15.93","11.40","19.93","11.60","17857","25170","4","0","Slow decline at first, but then stabilising. Sunflowers are still consumed in large amounts. "
"4337","561","1","0","amount of books published","15.93","16.13","20.07","0.07","92076","122171","6","0","none"
"4338","561","2","1","yields of sunflower seed (kg/hectare)","16.00","11.40","19.93","11.33","65666","0","8","1","none"
"4339","561","3","3","cancer death rates","15.93","16.40","20.00","16.93","55923","59555","8","0","none"
"4340","561","4","2","death rate for the world population","16.00","17.80","19.93","33.93","70794","91609","5","0","The pattern of difference every 2 years is as follows: 2007-2009 (2); 2009-2011 (4), which was growing exponentially.  Now that I'm writing this, there is not enough data to suggest that the pattern moves exponentially or linearly which is why my confidence level is in the middle section."
"4341","561","5","0","global burglary rates","15.00","15.80","20.00","0.20","54391","71775","7","0","none"
"4342","561","6","1","students who eat breakfast","16.00","11.53","20.00","10.93","41895","46391","8","0","none"
"4343","561","7","3","population of males over 80","16.07","16.40","20.00","16.53","97104","106431","6","0","none"
"4344","561","8","2","amounts spent on advertising directly to children","15.93","18.00","20.20","33.93","166308","199283","7","1","Again, I adopted an exponential model based on the previous data."
"4345","562","1","2","death rate for the world population","15.93","18.00","19.93","34.07","51118","64214","8","0","none"
"4346","562","2","1","yields of sunflower seed (kg/hectare)","16.00","12.00","19.93","13.07","44636","45660","7","0","none"
"4347","562","3","0","amount of books published","15.93","16.13","20.07","0.07","20157","47604","7","0","none"
"4348","562","4","3","cancer death rates","16.00","17.07","20.07","18.93","23006","27925","5","0",
"4349","562","5","2","amounts spent on advertising directly to children","16.00","18.07","20.07","34.07","29283","45275","6","0","none"
"4350","562","6","1","traffic accident health rate per 10,000 accidents","16.00","11.13","19.93","8.93","10523","16811","6","0","none"
"4351","562","7","0","global economy growth rates","16.07","22.07","19.93","22.93","22701","34285","4","0","none"
"4352","562","8","3","population of males over 80","16.00","16.53","20.00","17.00","8359","10215","6","2",
"4353","563","1","1","striped dolphin populations","15.93","11.20","19.87","10.27","17134","23589","4","0","none"
"4354","563","2","0","global economy growth rates","16.13","28.00","19.87","28.07","24181","25685","5","0","none"
"4355","563","3","3","cancer death rates","16.07","16.93","19.93","16.93","20993","23329","3","0","none"
"4356","563","4","2","percentage of workers who will have adequate health service","16.00","14.00","19.80","17.07","14453","18885","6","1","It depends on the question.  For some, past performance is not particularly important; for others, there are expected plateaus; etc."
"4357","563","5","1","students who eat breakfast","15.93","11.73","19.80","11.93","16908","17708","5","0","none"
"4358","563","6","0","global burglary rates","16.07","20.87","20.00","19.07","16386","23210","6","0","none"
"4359","563","7","3","population of males over 80","15.93","17.27","20.33","19.13","22399","24047","6","0","none"
"4360","563","8","2","amounts spent on advertising directly to children","16.33","14.87","20.47","19.67","16771","18075","6","0","As long as a technique is a proven money maker, more money will be spent using it."
"4361","564","1","1","striped dolphin populations","16.00","11.53","20.00","11.53","34694","43990","6","2","none"
"4362","564","2","2","amounts spent on advertising directly to children","16.00","17.87","20.00","33.87","35763","59298","1","0","none"
"4363","564","3","3","cancer death rates","16.00","16.47","20.00","16.67","24836","0","3","9","none"
"4364","564","4","0","global economy growth rates","16.00","15.93","20.00","0.13","28854","45093","1","0","following an exponential decline"
"4365","564","5","1","students who eat breakfast","16.00","11.47","20.00","11.20","20779","0","3","2","none"
"4366","564","6","2","percentage of workers who will have adequate health service","16.00","17.87","20.00","33.87","25969","0","1","3","none"
"4367","564","7","3","population of males over 80","16.00","16.47","20.00","16.67","27812","0","4","1","none"
"4368","564","8","0","amount of books published","16.00","15.87","20.00","0.13","30682","50727","1","0","following exponential decline"
"4369","565","1","3","cancer death rates","16.00","16.67","20.07","16.80","23986","43303","5","1","none"
"4370","565","2","0","global burglary rates","15.00","20.73","19.00","19.80","14810","18112","6","1","none"
"4371","565","3","2","amounts spent on advertising directly to children","15.73","13.27","19.87","15.00","11012","15694","3","0","none"
"4372","565","4","1","striped dolphin populations","15.87","11.13","19.93","10.07","7900","12986","6","0","We will get better to preserve animals well-being in the future, but I do not think weÂ´re there yet.."
"4373","565","5","3","population of males over 80","16.40","18.47","20.67","21.13","5976","8231","6","2","none"
"4374","565","6","0","global economy growth rates","15.80","20.87","20.73","18.93","9180","10648","3","0","none"
"4375","565","7","2","percentage of workers who will have adequate health service","16.67","11.93","21.47","14.13","9076","10320","5","0","none"
"4376","565","8","1","yields of sunflower seed (kg/hectare)","16.27","11.60","20.60","11.53","8010","11955","5","0","Just following the median I think"
"4377","566","1","1","students who eat breakfast","16.00","11.07","20.13","10.93","15731","25411","6","0","none"
"4378","566","2","2","amounts spent on advertising directly to children","16.00","14.73","20.00","22.87","11470","15305","6","0","none"
"4379","566","3","3","population of males over 80","16.07","17.13","19.87","17.87","9152","12452","5","0","none"
"4380","566","4","0","amount of books published","17.07","17.93","20.07","10.07","5417","6363","4","1","considering the rate of change of the slopes
"
"4381","566","5","1","yields of sunflower seed (kg/hectare)","16.00","11.00","20.00","10.53","7415","8873","5","1","none"
"4382","566","6","2","death rate for the world population","16.00","16.13","20.07","23.93","8076","13079","5","0","none"
"4383","566","7","3","cancer death rates","16.00","16.87","20.07","17.27","7349","10313","6","0","none"
"4384","566","8","0","global economy growth rates","16.00","17.80","20.00","9.53","10810","14182","6","0","again, the rate of change of slopes
"
"4385","567","1","2","percentage of workers who will have adequate health service","15.93","13.07","19.07","15.40","44440","48512","5","6","none"
"4386","567","2","0","amount of books published","15.07","22.27","19.07","21.13","36236","41180","5","0","none"
"4387","567","3","1","yields of sunflower seed (kg/hectare)","15.93","11.33","20.00","12.00","21208","25746","4","0","none"
"4388","567","4","3","population of males over 80","17.00","17.53","20.07","19.00","22507","0","5","1","combination of graph trend and my own info."
"4389","567","5","2","amounts spent on advertising directly to children","16.00","12.00","20.07","13.67","23566","26859","5","1","none"
"4390","567","6","0","global burglary rates","15.87","20.47","18.93","17.60","23325","28355","5","0","none"
"4391","567","7","1","traffic accident health rate per 10,000 accidents","16.00","11.13","20.07","9.87","20760","24576","5","0","none"
"4392","567","8","3","cancer death rates","15.93","17.07","20.00","17.60","19352","23870","6","2","combination of graph trend and my own info."
"4393","568","1","0","amount of books published","13.93","20.87","15.87","19.87","18349","28569","6","0","none"
"4394","568","2","2","percentage of workers who will have adequate health service","14.13","11.87","15.87","13.80","13008","14753","7","0","none"
"4395","568","3","1","yields of sunflower seed (kg/hectare)","14.87","11.07","17.00","9.93","15013","15782","8","0","none"
"4396","568","4","3","cancer death rates","15.53","17.47","17.87","18.93","9083","9919","6","2","Life"
"4397","568","5","0","global burglary rates","14.93","22.13","16.80","20.07","9730","12373","7","0","none"
"4398","568","6","2","amounts spent on advertising directly to children","15.73","12.87","18.00","16.13","9727","10938","6","0","none"
"4399","568","7","1","traffic accident health rate per 10,000 accidents","15.93","11.13","19.07","10.93","12105","14612","7","0","none"
"4400","568","8","3","population of males over 80","15.20","16.93","17.67","17.53","19696","21465","5","0","nah"
"4401","569","1","1","students who eat breakfast","16.07","11.87","20.07","13.00","55382","58917","6","1","none"
"4402","569","2","0","amount of books published","15.07","23.07","19.93","23.00","131163","135919","4","0","none"
"4403","569","3","2","percentage of workers who will have adequate health service","16.07","6.93","20.07","7.00","36662","43117","7","0","none"
"4404","569","4","3","cancer death rates","16.07","16.93","20.00","18.00","40363","47047","7","0","improvements in drugs and care"
"4405","569","5","1","yields of sunflower seed (kg/hectare)","16.00","11.13","20.07","10.27","44829","50152","5","0","none"
"4406","569","6","0","global economy growth rates","16.00","23.53","19.93","24.13","36936","42707","7","0","none"
"4407","569","7","2","death rate for the world population","15.93","10.40","20.00","11.00","40640","47528","6","0","none"
"4408","569","8","3","population of males over 80","16.07","16.93","20.00","17.33","27994","35794","6","0","continued ageing population and health improvements"
"4409","570","1","3","cancer death rates","16.00","17.13","20.13","17.60","32392","33616","1","1","none"
"4410","570","2","0","amount of books published","16.07","18.13","19.87","10.00","29490","37054","2","0","none"
"4411","570","3","1","traffic accident health rate per 10,000 accidents","14.93","10.93","19.00","10.13","31529","32921","2","1","none"
